"year","state","state_po","total_house","DEMOCRAT_House","OTHER_House","REPUBLICAN_House","LIBERTARIAN_House","total_senate","DEMOCRAT_Senate","LIBERTARIAN_Senate","OTHER_Senate","REPUBLICAN_Senate","total_president","DEMOCRAT_President","LIBERTARIAN_President","OTHER_President","REPUBLICAN_President"
1997,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"ALABAMA","AL",3392792,49.52,0.34,61.86,0,1293405,36.69,0,0.07,63.24,0,0,0,0,0
1998,"ALASKA","AK",669900,34.59,1.43,62.55,0,221807,19.72,2.27,3.51,74.49,0,0,0,0,0
1998,"ARIZONA","AZ",2299242,40.53,0.81,57.15,2.79,1013280,27.16,2.27,1.82,68.74,0,0,0,0,0
1998,"ARKANSAS","AR",1050617,50.52,19.26,60.89,0,700831,55.06,0,2.72,42.22,0,0,0,0,0
1998,"CALIFORNIA","CA",27115469,56.2,2.86,46.17,4.49,8311905,53.06,1.13,2.8,43.01,0,0,0,0,0
1998,"COLORADO","CO",2327007,41.86,2.2,56.18,2.65,1327235,35.02,1.06,1.44,62.49,0,0,0,0,0
1998,"CONNECTICUT","CT",2554600,51.92,1.05,46.32,1.06,964457,65.15,0.54,1.95,32.37,0,0,0,0,0
1998,"DELAWARE","DE",722116,31.82,0.6,66.37,0,0,0,0,0,0,0,0,0,0,0
1998,"FLORIDA","FL",2585094,54.16,11.61,64.22,0,3900162,62.47,0,0,37.53,0,0,0,0,0
1998,"GEORGIA","GA",3090204,45.76,0,63.72,0,1753953,45.15,2.48,0,52.37,0,0,0,0,0
1998,"HAWAII","HI",794884,65.66,2.1,30.02,6.35,398124,79.18,2.99,0,17.82,0,0,0,0,0
1998,"IDAHO","ID",726719,44.71,1.4,54,0,378174,28.39,0,2.07,69.54,0,0,0,0,0
1998,"ILLINOIS","IL",6866116,56.43,0,52.84,2.88,3394521,47.44,0,2.21,50.35,0,0,0,0,0
1998,"INDIANA","IN",4741253,42.73,13.5,56,3.16,1588617,63.72,1.49,0,34.79,0,0,0,0,0
1998,"IOWA","IA",3713222,44.13,0.51,61.26,0,947907,30.49,0,1.09,68.41,0,0,0,0,0
1998,"KANSAS","KS",890141,37.43,3.18,61.86,0,727236,31.59,1.59,1.56,65.27,0,0,0,0,0
1998,"KENTUCKY","KY",1668182,41.52,0.98,57.98,0,1145414,49.16,0,1.1,49.75,0,0,0,0,0
1998,"LOUISIANA","LA",501444,68.72,0,50.74,0,969165,65.05,0,2.5,32.46,0,0,0,0,0
1998,"MAINE","ME",637230,67.67,4.12,30.11,0,0,0,0,0,0,0,0,0,0,0
1998,"MARYLAND","MD",1801962,54.52,0,45.48,0,1507447,70.5,0,0,29.5,0,0,0,0,0
1998,"MASSACHUSETTS","MA",5440409,75,0.91,31.55,1.51,0,0,0,0,0,0,0,0,0,0
1998,"MICHIGAN","MI",9045897,52.19,0.81,48.18,1.73,0,0,0,0,0,0,0,0,0,0
1998,"MINNESOTA","MN",7059689,53.47,1.49,42.31,2.61,0,0,0,0,0,0,0,0,0,0
1998,"MISSISSIPPI","MS",1915603,58.31,0.64,53.08,9.55,0,0,0,0,0,0,0,0,0,0
1998,"MISSOURI","MO",2105160,50.1,0.7,47.61,2.05,1576857,43.77,2.02,1.53,52.68,0,0,0,0,0
1998,"MONTANA","MT",331551,44.36,0.93,53.01,1.7,0,0,0,0,0,0,0,0,0,0
1998,"NEBRASKA","NE",1051918,30.02,0.27,74.67,15.35,0,0,0,0,0,0,0,0,0,0
1998,"NEVADA","NV",1229535,49.24,4.78,67.14,5.82,435864,47.86,1.87,2.5,47.77,0,0,0,0,0
1998,"NEW HAMPSHIRE","NH",478803,39.05,0,59.89,2.07,314696,28.24,2.42,1.5,67.84,0,0,0,0,0
1998,"NEW JERSEY","NJ",1815489,49.7,3.02,47.28,0,0,0,0,0,0,0,0,0,0,0
1998,"NEW MEXICO","NM",1199324,45.83,3.35,49.45,0,0,0,0,0,0,0,0,0,0,0
1998,"NEW YORK","NY",27914621,45.36,6.53,34.14,0,4989877,47.82,0.16,18.34,33.67,0,0,0,0,0
1998,"NORTH CAROLINA","NC",5309603,50.49,0,57.37,3.29,2012143,51.15,1.84,0,47.01,0,0,0,0,0
1998,"NORTH DAKOTA","ND",212888,56.21,2.68,41.11,0,213358,63.16,0,1.69,35.16,0,0,0,0,0
1998,"OHIO","OH",4050806,47.23,2.94,51.93,5.42,3404351,43.53,0,0.01,56.46,0,0,0,0,0
1998,"OKLAHOMA","OK",1138183,36.61,2.18,62.68,0,859713,31.28,0,2.34,66.38,0,0,0,0,0
1998,"OREGON","OR",5499111,57.89,1.09,44.27,3.33,1117747,61.05,1.63,3.52,33.79,0,0,0,0,0
1998,"PENNSYLVANIA","PA",8805468,54.42,1.08,52.62,2.39,2957499,34.79,1.56,2.31,61.34,0,0,0,0,0
1998,"RHODE ISLAND","RI",1017739,69.54,1.74,26.16,0,0,0,0,0,0,0,0,0,0,0
1998,"SOUTH CAROLINA","SC",3873311,51.82,1.09,59.54,0,1069063,52.7,1.59,0.04,45.67,0,0,0,0,0
1998,"SOUTH DAKOTA","SD",258590,24.92,0,75.08,0,262111,62.14,1.45,0,36.41,0,0,0,0,0
1998,"TENNESSEE","TN",2781506,57.35,2.41,62.89,0,0,0,0,0,0,0,0,0,0,0
1998,"TEXAS","TX",9040647,53.17,1.46,60.68,4.76,0,0,0,0,0,0,0,0,0,0
1998,"UTAH","UT",1605744,37.24,3.28,64.62,2.98,494909,32.97,0,3.05,63.98,0,0,0,0,0
1998,"VERMONT","VT",1075665,0,16.54,32.88,0.97,214036,72.22,1.96,3.37,22.45,0,0,0,0,0
1998,"VIRGINIA","VA",3378786,61.33,5.53,62.11,0,0,0,0,0,0,0,0,0,0,0
1998,"WASHINGTON","WA",4519459,52.75,5.87,49.59,0,1888561,58.41,0,0,41.59,0,0,0,0,0
1998,"WEST VIRGINIA","WV",487430,80.64,0,21.4,11.07,0,0,0,0,0,0,0,0,0,0
1998,"WISCONSIN","WI",5020425,57.47,1.55,52.6,0,1760836,50.55,0.32,0.73,48.4,0,0,0,0,0
1998,"WYOMING","WY",174219,38.69,0,57.79,3.52,0,0,0,0,0,0,0,0,0,0
1998,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,"ALABAMA","AL",3530363,56.35,0.5,69.07,6.73,0,0,0,0,0,1666272,41.57,0.35,1.6,56.48
2000,"ALASKA","AK",1097572,16.54,4.05,69.56,1.75,0,0,0,0,0,285560,27.67,0.92,12.79,58.62
2000,"ARIZONA","AZ",1875870,38.06,2.78,58.32,2.84,1397076,0,5.06,15.62,79.32,1532016,44.73,0.38,3.87,51.02
2000,"ARKANSAS","AR",1465487,56.16,0.13,43.8,0,0,0,0,0,0,921781,45.86,0.3,2.53,51.31
2000,"CALIFORNIA","CA",42774264,53.76,2.28,43.55,3.05,10623608,55.84,1.77,5.8,36.59,10965822,53.45,0.42,4.48,41.65
2000,"COLORADO","CO",5034777,47.04,3.11,59.65,5.28,0,0,0,0,0,1741368,42.39,0.73,6.12,50.75
2000,"CONNECTICUT","CT",3073839,53.24,1.39,44.97,0.98,1311261,63.21,0.67,1.95,34.17,1459525,55.91,0.24,5.41,38.44
2000,"DELAWARE","DE",313126,30.81,0.8,67.64,0.75,326993,55.53,0.34,0.44,43.7,327529,54.98,0.24,2.87,41.92
2000,"FLORIDA","FL",14477374,54.53,2.56,62.31,15.39,5856731,51.04,0,2.76,46.19,5963110,48.84,0.28,2.04,48.85
2000,"GEORGIA","GA",5048240,41.41,0.05,62,0,2415743,58.5,0,41.5,0,2583208,43.21,1.41,0.42,54.96
2000,"HAWAII","HI",340424,65.03,0,32.58,2.4,345623,72.68,0.9,1.9,24.51,367951,55.79,0.4,6.34,37.46
2000,"IDAHO","ID",760951,28.88,1.57,67.5,2.77,0,0,0,0,0,501615,27.64,0.7,4.5,67.17
2000,"ILLINOIS","IL",9308486,55.85,0.01,48.33,12.21,0,0,0,0,0,4742108,54.6,0.25,2.57,42.58
2000,"INDIANA","IN",2795458,44.19,3.03,52.88,2.02,2145209,31.85,1.58,0,66.56,2199302,41.01,0.71,1.63,56.65
2000,"IOWA","IA",3557171,41.67,0.41,56.22,1.37,0,0,0,0,0,1353022,47.19,0.24,5.69,46.89
2000,"KANSAS","KS",1832013,41.23,0,63.31,5.01,0,0,0,0,0,1072216,37.24,0.42,4.3,58.04
2000,"KENTUCKY","KY",2947188,39.14,7.18,57.47,1.25,0,0,0,0,0,1544106,41.38,0.19,1.93,56.51
2000,"LOUISIANA","LA",3239071,35.32,7.93,73.34,0,0,0,0,0,0,1765656,44.88,0.17,2.41,52.55
2000,"MAINE","ME",977493,66.2,0,31.87,3.64,634872,31.06,0,0,68.94,651817,49.09,0.47,6.47,43.97
2000,"MARYLAND","MD",5213011,55.06,0.3,44.44,0.11,1946898,63.18,0,0.09,36.73,2025212,56.49,0.26,3.06,40.18
2000,"MASSACHUSETTS","MA",7732080,71.98,12.62,23.68,3.72,2734048,69.11,11.3,7.36,12.23,2733964,59.13,0.6,8.14,32.13
2000,"MICHIGAN","MI",13707775,53.51,0.59,43.91,1.18,4167685,49.47,0.72,1.95,47.86,4232501,51.28,0.39,2.18,46.15
2000,"MINNESOTA","MN",6416067,52.21,4.11,42.03,1.48,2419520,48.83,0.27,7.6,43.29,2438685,47.91,0.22,6.38,45.5
2000,"MISSISSIPPI","MS",1552875,50.27,1.14,47.51,1.57,994144,31.59,0.85,1.68,65.88,994184,40.7,0.2,1.48,57.62
2000,"MISSOURI","MO",6200208,48.84,0.75,48.83,1.07,2361586,50.47,0.43,0.71,48.39,2359892,47.08,0.32,2.18,50.42
2000,"MONTANA","MT",410521,46.28,0,51.5,2.22,411601,47.24,0,2.21,50.55,410986,33.37,0.42,7.78,58.44
2000,"NEBRASKA","NE",683071,26.07,0.08,71.22,2.62,692350,51,0,0.18,48.82,697019,33.25,0.32,4.18,62.25
2000,"NEVADA","NV",2832213,38.33,0.96,56.4,1.59,600776,39.66,0.9,4.4,55.04,609426,45.94,0.54,4.03,49.49
2000,"NEW HAMPSHIRE","NH",827389,42.94,0.81,54.53,2.14,0,0,0,0,0,569081,46.8,0.48,4.64,48.07
2000,"NEW JERSEY","NJ",2988233,51.28,2.4,46.32,0,3015662,50.11,0,2.79,47.1,3187226,56.13,0,3.58,40.29
2000,"NEW MEXICO","NM",800653,51.04,6.41,46.64,0,589526,61.7,0,0.04,38.25,598605,47.91,0.34,3.9,47.85
2000,"NEW YORK","NY",46088582,43.92,5.28,33.01,0.49,6959662,51.19,0.07,9.6,39.15,6960215,56.64,0.11,10.8,32.45
2000,"NORTH CAROLINA","NC",5637965,50.18,0.39,54.49,2.5,0,0,0,0,0,2914990,43.15,0.48,0.42,55.96
2000,"NORTH DAKOTA","ND",856974,52.92,1.27,44.55,0,287539,61.37,0,0,38.63,288256,33.06,0,6.29,60.66
2000,"OHIO","OH",12031189,45.78,4.68,51.15,2.45,4448801,35.85,2.62,1.61,59.92,4701998,46.44,0.29,3.29,49.99
2000,"OKLAHOMA","OK",2546736,36.3,4.8,64.53,2.14,0,0,0,0,0,1234229,38.43,0.53,0.73,60.31
2000,"OREGON","OR",4288073,54.89,1.18,42.16,2.75,0,0,0,0,0,1533950,46.96,0.49,6.04,46.52
2000,"PENNSYLVANIA","PA",9919316,54.33,2.85,52.81,2.99,4735116,45.51,0.97,1.11,52.42,4912185,50.61,0.23,2.72,46.44
2000,"RHODE ISLAND","RI",1166586,64.34,6.08,23.28,0,391353,41.15,0,1.98,56.88,409112,60.99,0.18,6.92,31.91
2000,"SOUTH CAROLINA","SC",5900579,46.2,1.08,55.23,2.35,0,0,0,0,0,1383902,40.9,0.34,1.89,56.86
2000,"SOUTH DAKOTA","SD",314761,24.88,0,73.42,1.7,0,0,0,0,0,316269,37.56,0.53,1.61,60.3
2000,"TENNESSEE","TN",6407583,55.08,0.19,57.98,3.42,1928613,32.21,0,2.7,65.1,2076181,47.28,0,1.57,51.15
2000,"TEXAS","TX",16943209,52.89,0.89,57.89,4.39,6267964,32.31,1.16,1.46,65.08,6407637,37.98,0.36,2.36,59.3
2000,"UTAH","UT",2276262,40.17,1.21,56.23,1.17,769704,31.51,1.35,1.55,65.58,770754,26.34,0.47,6.36,66.83
2000,"VERMONT","VT",1133464,5.26,25.11,18.34,1.05,288500,25.43,1.33,7.69,65.56,294308,50.63,0.27,8.4,40.7
2000,"VIRGINIA","VA",7543237,53.46,6.22,60.33,0,2718301,47.68,0,0.06,52.26,2739447,44.44,0.55,2.54,52.47
2000,"WASHINGTON","WA",5058002,52.29,10.08,47.15,3.45,2461379,48.73,2.63,0,48.64,2487433,50.16,0.53,4.74,44.58
2000,"WEST VIRGINIA","WV",804187,72.56,0,48.49,8.68,603477,77.75,2.09,0,20.16,648124,45.59,0.3,2.2,51.92
2000,"WISCONSIN","WI",2775579,47.39,0.13,52.33,1.38,2540083,61.54,0.84,0.58,37.04,2598607,47.83,0.26,4.3,47.61
2000,"WYOMING","WY",212312,28.56,1.61,66.81,3.02,213659,22.04,4.19,0,73.77,213726,28.3,0.68,1.8,69.22
2000,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,201894,85.16,0.33,5.56,8.95
2000,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,"ALABAMA","AL",3280650,55.77,0.18,63,5.11,1353023,39.83,1.5,0.1,58.58,0,0,0,0,0
2002,"ALASKA","AK",683175,17.28,3.27,74.51,1.67,229548,10.51,1.03,10.29,78.17,0,0,0,0,0
2002,"ARIZONA","AZ",1562330,39.53,0.01,57.09,3.37,0,0,0,0,0,0,0,0,0,0
2002,"ARKANSAS","AR",1376552,71.91,4.2,53.07,0,804121,53.9,0,0,46.1,0,0,0,0,0
2002,"CALIFORNIA","CA",23099147,52.29,1.62,45.49,4.12,0,0,0,0,0,0,0,0,0,0
2002,"COLORADO","CO",3268459,42.19,0.84,53.9,2.78,1416082,45.77,1.47,2.07,50.7,0,0,0,0,0
2002,"CONNECTICUT","CT",1970964,51.45,1.66,47.1,0.72,0,0,0,0,0,0,0,0,0,0
2002,"DELAWARE","DE",228405,26.71,0,72.07,1.22,232314,58.22,0.4,0.58,40.8,0,0,0,0,0
2002,"FLORIDA","FL",9827332,45.59,2.43,59.17,0,0,0,0,0,0,0,0,0,0,0
2002,"GEORGIA","GA",3489408,45.5,0,64.99,0,2031604,45.9,1.37,0,52.73,0,0,0,0,0
2002,"HAWAII","HI",539235,64.54,1.23,32.42,2.43,0,0,0,0,0,0,0,0,0,0
2002,"IDAHO","ID",405023,34.08,0,63.29,2.63,408544,32.55,2.29,0,65.16,0,0,0,0,0
2002,"ILLINOIS","IL",7644402,53.78,2.11,50.63,3.09,3486851,60.33,1.65,0,38.02,0,0,0,0,0
2002,"INDIANA","IN",2044608,42.11,0.54,55.26,2.45,0,0,0,0,0,0,0,0,0,0
2002,"IOWA","IA",3085933,44.79,0.2,53.96,1.55,1023075,54.18,0.87,1.18,43.78,0,0,0,0,0
2002,"KANSAS","KS",1670608,41.83,2.3,64.59,3.48,776850,0,9.1,8.37,82.52,0,0,0,0,0
2002,"KENTUCKY","KY",2697195,37.59,25.98,63.41,1.51,1131313,35.32,0,0,64.68,0,0,0,0,0
2002,"LOUISIANA","LA",2779427,70.65,7.2,79.95,0,2481629,49.79,0,0.67,49.54,0,0,0,0,0
2002,"MAINE","ME",495294,58.45,0,41.55,0,504899,41.56,0,0,58.44,0,0,0,0,0
2002,"MARYLAND","MD",2242635,54.5,0.33,45.38,0,0,0,0,0,0,0,0,0,0,0
2002,"MASSACHUSETTS","MA",3385480,68.85,17.54,30.54,5.48,2220301,72.33,16.66,11.01,0,0,0,0,0,0
2002,"MICHIGAN","MI",10470965,49.32,1.12,53.59,1.96,3129287,60.61,0,1.51,37.89,0,0,0,0,0
2002,"MINNESOTA","MN",5763952,49.87,2.08,46.77,0,2254636,47.84,0,2.63,49.53,0,0,0,0,0
2002,"MISSISSIPPI","MS",2089009,47.25,1.36,50,1.25,630495,0,0,15.42,84.58,0,0,0,0,0
2002,"MISSOURI","MO",2267551,44.73,1.03,53.19,1.85,1877620,48.67,0.98,0.56,49.8,0,0,0,0,0
2002,"MONTANA","MT",331321,32.67,0,64.62,2.71,326537,62.74,3.19,2.34,31.73,0,0,0,0,0
2002,"NEBRASKA","NE",615828,32.98,2.28,81.65,7.78,480217,14.64,1.55,1.05,82.76,0,0,0,0,0
